ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	event_type	dPSI	event_id	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd
8687	AT5G43900	MYA2	chr5	-	17660813.0	17660912.0	17660475.0	17660688.0	17661034.0	17661154.0	8687	75,158,56,41,53,72,30,90,51,76,22,20,35,5,20,25,65,84,0,51,135,82,87,50,104,222,23,30	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	89,214,161,193,87,153,351,248,219,106,36,29,60,14,48,42,98,13,43,15,243,134,352,145,29,45,248,50	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986,1.0,1.0,1.0,1.0	0.0	SE	0.0	SE_chr5_-_17660813-17660912-17660475-17660688-17661034-17661154												
8688	AT5G43900	MYA2	chr5	-	17662243.0	17662375.0	17662039.0	17662149.0	17662462.0	17662630.0	8688	67,166,81,25,54,60,35,83,37,57,23,32,55,4,33,15,62,51,15,40,130,94,74,84,124,156,14,55	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	75,208,201,99,90,155,278,174,143,128,19,60,69,29,57,72,114,25,60,33,163,136,258,73,35,33,149,48	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001	SE	-0.001	SE_chr5_-_17662243-17662375-17662039-17662149-17662462-17662630												
8690	AT5G43930		chr5	+	17678671.0	17679537.0	17678479.0	17678605.0	17679648.0	17679849.0	8690	33,67,53,9,57,36,25,50,31,30,18,36,47,5,42,9,34,53,2,49,57,22,30,23,35,46,33,36	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0	55,97,89,83,96,93,101,113,124,70,31,38,45,23,45,14,84,17,44,12,80,93,249,56,7,35,130,25	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.814,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.009	SE	-0.009	SE_chr5_+_17678671-17679537-17678479-17678605-17679648-17679849												
8691	AT5G43930		chr5	+	17678677.0	17679537.0	17678479.0	17678605.0	17679648.0	17679849.0	8691	71,181,113,33,96,72,76,94,50,73,52,51,83,5,62,29,43,125,3,77,113,48,41,57,91,100,66,56	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0	115,174,162,155,197,172,206,222,235,159,62,57,74,32,86,38,175,23,58,26,151,210,442,114,13,52,238,60	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.919,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.004	SE	-0.004	SE_chr5_+_17678677-17679537-17678479-17678605-17679648-17679849												
8692	AT3G21690	DTX40	chr3	+	7640793.0	7640850.0	7639194.0	7639826.0	7641072.0	7641311.0	8692	71,150,130,23,90,19,46,98,30,65,72,65,127,12,55,15,70,125,2,89,47,33,70,33,56,84,86,60	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0	84,158,141,47,158,68,224,223,119,138,30,63,57,17,92,34,113,33,35,30,105,162,233,121,0,70,147,81	0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.975,1.0,0.797,1.0,0.971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0	0.007	SE	0.007	SE_chr3_+_7640793-7640850-7639194-7639826-7641072-7641311												
8693	AT1G20630	CAT1	chr1	+	7147782.0	7148060.0	7147412.0	7147509.0	7148238.0	7149015.0	8693	137,362,219,54,190,116,73,243,79,188,137,185,262,60,195,113,184,423,17,439,153,141,154,112,202,325,222,234	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	126,545,291,185,307,240,311,421,306,241,77,213,165,89,183,88,201,93,98,86,421,303,820,199,39,191,641,150	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001	SE	-0.001	SE_chr1_+_7147782-7148060-7147412-7147509-7148238-7149015												
8694	AT1G20630	CAT1	chr1	+	7149105.0	7149195.0	7148238.0	7149015.0	7149285.0	7149353.0	8694	145,451,231,62,225,98,93,320,77,199,83,96,220,12,180,21,161,415,5,278,210,115,125,132,157,310,87,116	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	104,415,361,154,279,195,396,404,260,248,34,143,141,43,251,63,222,91,120,59,330,214,567,193,18,112,441,157	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.0	SE	-0.0	SE_chr1_+_7149105-7149195-7148238-7149015-7149285-7149353												
8695	AT2G33435		chr2	+	14166023.0	14168796.0	14165124.0	14165334.0	14168887.0	14169025.0	8695	26,60,25,14,15,21,33,28,4,20,14,18,16,0,24,9,31,32,8,33,22,19,28,20,21,71,12,14	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0	31,54,50,38,47,45,77,55,51,45,8,19,15,9,22,17,17,8,22,19,46,66,176,57,19,22,52,36	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.929,1.0	-0.0	SE	-0.0	SE_chr2_+_14166023-14168796-14165124-14165334-14168887-14169025												
8696	AT2G33435		chr2	+	14168887.0	14169025.0	14165124.0	14165334.0	14170840.0	14170912.0	8696	11,10,12,1,10,5,7,14,12,14,3,9,19,0,4,0,12,15,0,33,41,10,16,14,17,17,1,7	0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	29,4,20,21,14,7,32,17,3,17,6,9,13,7,7,6,27,4,10,15,9,17,60,14,2,13,23,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	98	49	1.0	1.0	1.0,0.714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.852,NA	-0.015	SE	-0.015	SE_chr2_+_14168887-14169025-14165124-14165334-14170840-14170912												
8697	AT5G44090		chr5	-	17744426.0	17744536.0	17743838.0	17743995.0	17744648.0	17744796.0	8697	133,346,146,79,160,124,90,158,90,112,54,110,111,6,105,61,138,258,26,198,228,185,166,195,244,313,84,153	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0	159,318,332,301,323,313,487,333,287,243,67,114,112,69,166,159,217,52,125,35,332,321,757,249,59,133,519,196	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.969,1.0,1.0	1.0,1.0,0.994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.0	SE	0.0	SE_chr5_-_17744426-17744536-17743838-17743995-17744648-17744796												
8698	AT5G44090		chr5	-	17745093.0	17745235.0	17744648.0	17744796.0	17745585.0	17745676.0	8698	178,440,175,123,212,160,114,206,123,200,49,135,159,1,121,44,198,360,26,258,379,231,236,270,331,401,99,157	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0	176,315,437,305,330,442,507,401,345,255,66,88,138,62,179,192,286,67,150,74,343,326,918,268,69,118,790,221	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.002	SE	-0.002	SE_chr5_-_17745093-17745235-17744648-17744796-17745585-17745676												
8699	AT5G44090		chr5	-	17746554.0	17746660.0	17746352.0	17746452.0	17747011.0	17747251.0	8699	202,476,177,151,198,223,112,209,125,177,109,72,143,12,93,65,154,294,15,169,379,195,224,205,321,434,92,142	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	244,477,374,368,309,449,581,466,541,350,91,96,129,95,186,185,235,51,117,73,637,448,1199,384,43,180,828,165	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001	SE	-0.001	SE_chr5_-_17746554-17746660-17746352-17746452-17747011-17747251												
8700	AT5G44180	RLT2	chr5	+	17785274.0	17785375.0	17784945.0	17785168.0	17785511.0	17785598.0	8700	46,166,72,15,53,35,45,68,29,45,33,33,58,6,58,8,68,165,0,99,82,83,64,43,103,150,41,62	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	62,127,177,62,126,107,169,139,95,112,43,43,63,31,65,42,41,38,49,43,115,134,285,105,19,44,226,58	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,0.973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001	SE	-0.001	SE_chr5_+_17785274-17785375-17784945-17785168-17785511-17785598												
8702	AT4G32570	TIFY8	chr4	-	15717243.0	15717500.0	15717068.0	15717165.0	15717592.0	15717762.0	8702	106,188,97,29,86,71,64,65,37,99,65,40,89,19,66,33,112,129,0,157,78,66,61,58,109,143,47,64	2,0,3,0,2,2,0,0,0,1,1,0,1,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0	81,132,134,114,96,133,219,169,135,128,50,87,52,23,44,45,142,24,44,25,143,130,356,89,23,74,192,52	0,0,2,0,1,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2	98	49	1.0	1.0	0.964,1.0,0.942,1.0,0.956,0.947,1.0,1.0,1.0,0.98,0.97,1.0,0.978,1.0,0.943,1.0,1.0,1.0,NA,0.929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.971,1.0,0.98,1.0,0.982,1.0,0.985,1.0,1.0,0.935,1.0,0.852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.929	-0.001	SE	-0.001	SE_chr4_-_15717243-15717500-15717068-15717165-15717592-15717762												
8703	AT1G62800	ASP4	chr1	-	23254926.0	23255021.0	23254691.0	23254812.0	23255114.0	23255236.0	8703	46,110,43,22,33,58,46,28,43,46,11,19,23,0,15,19,59,44,6,30,34,23,20,15,34,29,3,14	0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,2	70,68,106,118,97,103,156,84,105,69,20,17,30,40,46,65,72,16,37,12,50,36,84,23,4,11,23,29	2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0	98	49	1.0	1.0	1.0,0.932,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,0.786,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,0.778	0.946,0.971,0.964,1.0,1.0,1.0,1.0,0.977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.783,1.0,1.0,1.0,1.0,1.0,1.0	-0.013	SE	-0.013	SE_chr1_-_23254926-23255021-23254691-23254812-23255114-23255236												
8704	AT1G62800	ASP4	chr1	-	23255114.0	23255236.0	23254691.0	23254812.0	23255486.0	23255624.0	8704	22,47,18,5,16,16,22,21,10,23,8,13,7,4,8,23,20,32,12,37,13,12,10,14,14,11,10,14	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0	30,41,42,38,56,30,54,40,62,31,12,13,17,21,29,12,62,22,11,16,20,9,27,4,5,14,51,23	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.006	SE	-0.006	SE_chr1_-_23255114-23255236-23254691-23254812-23255486-23255624												
8705	AT1G62800	ASP4	chr1	-	23256435.0	23256535.0	23256114.0	23256235.0	23256952.0	23257014.0	8705	25,71,30,11,32,5,22,37,10,30,20,16,29,0,8,10,25,34,0,33,27,17,12,14,21,16,2,6	0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1	24,48,55,34,54,38,89,68,46,48,19,12,34,21,32,17,60,7,14,8,28,21,55,15,5,7,33,18	0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.769,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,0.63,1.0,1.0,1.0,1.0,1.0,0.75	1.0,1.0,1.0,0.895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.04	SE	-0.04	SE_chr1_-_23256435-23256535-23256114-23256235-23256952-23257014												
8706	AT1G62800	ASP4	chr1	-	23256617.0	23256695.0	23256435.0	23256535.0	23256952.0	23257014.0	8706	26,61,34,9,19,14,26,32,13,21,13,7,15,0,6,8,31,17,0,31,17,13,12,8,26,8,6,0	2,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	41,52,77,66,36,57,104,82,88,54,19,13,28,22,30,17,56,8,7,4,24,24,49,18,0,4,44,8	0,0,1,2,5,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	0.867,1.0,1.0,1.0,0.76,1.0,1.0,0.842,1.0,1.0,1.0,1.0,0.789,NA,1.0,1.0,0.939,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	1.0,1.0,0.975,0.943,0.783,1.0,1.0,1.0,0.957,1.0,0.905,1.0,1.0,0.846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0	-0.01	SE	-0.01	SE_chr1_-_23256617-23256695-23256435-23256535-23256952-23257014												
8707	AT1G62800	ASP4	chr1	-	23256617.0	23256701.0	23256435.0	23256535.0	23256952.0	23257014.0	8707	53,123,55,24,35,39,44,45,34,46,27,12,26,0,16,11,64,59,0,50,35,24,22,30,41,23,13,6	2,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	82,124,135,127,72,134,179,193,149,104,25,26,36,30,52,36,92,31,18,6,47,34,89,32,9,9,97,19	0,0,1,2,5,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	0.93,1.0,1.0,1.0,0.854,1.0,1.0,0.882,1.0,1.0,1.0,1.0,0.867,NA,1.0,1.0,0.97,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.985,0.969,0.878,1.0,1.0,1.0,0.974,1.0,0.926,1.0,1.0,0.882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.005	SE	-0.005	SE_chr1_-_23256617-23256701-23256435-23256535-23256952-23257014												
8708	AT1G62800	ASP4	chr1	-	23256952.0	23257014.0	23256114.0	23256235.0	23257135.0	23257207.0	8708	34,69,25,15,25,14,22,20,18,30,20,11,19,0,7,8,29,9,0,26,14,22,18,20,9,20,7,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	40,52,69,61,59,61,66,81,67,34,5,21,20,16,34,7,48,11,6,12,17,22,20,16,10,5,54,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,0.778,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.009	SE	-0.009	SE_chr1_-_23256952-23257014-23256114-23256235-23257135-23257207												
8709	AT4G32880	ATHB-8	chr4	-	15865724.0	15865831.0	15865443.0	15865639.0	15866163.0	15866319.0	8709	28,49,28,13,24,20,29,28,11,37,15,28,16,0,17,3,47,58,0,23,36,19,11,17,24,72,7,32	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,90,77,25,45,28,69,56,67,48,15,24,39,13,34,8,50,6,15,16,55,42,37,34,9,18,85,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.882,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.005	SE	-0.005	SE_chr4_-_15865724-15865831-15865443-15865639-15866163-15866319												
8710	AT4G32880	ATHB-8	chr4	-	15865915.0	15865990.0	15865724.0	15865831.0	15866163.0	15866319.0	8710	47,143,45,31,66,42,29,53,24,55,46,77,59,5,46,51,117,172,2,153,38,43,16,35,99,113,58,75	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	88,159,155,45,91,66,118,120,102,101,43,65,83,23,67,16,148,53,50,40,67,80,167,52,39,55,196,70	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.002	SE	-0.002	SE_chr4_-_15865915-15865990-15865724-15865831-15866163-15866319												
8711	AT5G44290		chr5	-	17843432.0	17843493.0	17842764.0	17843307.0	17843576.0	17843678.0	8711	41,116,66,21,47,62,35,54,20,50,35,10,30,7,18,14,20,33,0,43,64,38,41,41,58,78,25,56	8,19,0,6,1,9,4,3,7,2,5,7,9,0,0,0,13,12,0,2,0,2,0,4,3,6,1,4	71,161,118,97,69,140,228,156,150,91,20,14,44,23,51,52,52,1,32,7,147,96,117,51,11,31,108,31	15,16,7,14,6,18,21,15,45,11,2,4,1,5,6,4,0,0,4,0,11,6,23,5,0,0,4,7	98	49	1.0	1.0	0.719,0.753,1.0,0.636,0.959,0.775,0.814,0.9,0.588,0.926,0.778,0.417,0.625,1.0,1.0,1.0,0.435,0.579,NA,0.915,1.0,0.905,1.0,0.837,0.906,0.867,0.926,0.875	0.703,0.834,0.894,0.776,0.852,0.795,0.844,0.839,0.625,0.805,0.833,0.636,0.957,0.697,0.81,0.867,1.0,1.0,0.8,1.0,0.87,0.889,0.718,0.836,1.0,1.0,0.931,0.689	-0.019	SE	-0.019	SE_chr5_-_17843432-17843493-17842764-17843307-17843576-17843678												
8712	AT1G61340		chr1	+	22629359.0	22629434.0	22628408.0	22628792.0	22629525.0	22630010.0	8712	109,190,90,106,92,126,21,62,83,63,92,71,104,17,74,71,85,198,0,252,634,300,398,346,664,583,247,395	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	49,63,162,64,107,78,193,35,111,171,28,42,87,21,80,33,103,8,63,38,281,227,462,217,76,71,444,91	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001	SE	-0.001	SE_chr1_+_22629359-22629434-22628408-22628792-22629525-22630010												
